track_id,num_artists,artist_names,primary_artist,avg_artist_popularity,max_artist_popularity,min_artist_popularity,total_artist_followers,avg_artist_followers,max_artist_followers,artist_genres
2Q8znt4hBfW7jvVleqF8pX,1,Aerosmith,Aerosmith,75.0,75,75,15996794,15996794.0,15996794,"rock,classic rock"
1Cr0L9EsOePPOAoXRTxo1p,1,TOTO,TOTO,73.0,73,73,3694564,3694564.0,3694564,"soft rock,yacht rock"
6oKyVzTqcAq9UE9HeIfo2E,1,P I A (Players In Action),P I A (Players In Action),0.0,0,0,24,24.0,24,
3EfugazgSddQvzZpkof5I4,1,Anne-Marie,Anne-Marie,74.0,74,74,12813386,12813386.0,12813386,
2ks3RwyEr6tYG4S3bfqMjY,2,Sofi Tukker|Allday,Sofi Tukker,54.0,65,43,1022663,511331.5,926849,
1DfKhSI9GZFFhUykvgPSNi,2,Gera MX|Samantha Barrón,Gera MX,65.5,73,58,6408885,3204442.5,6050994,"latin hip hop,mexican hip hop,latin r&b"
76vQiDLhpXk4LjW8dML1wT,1,Johnny Gill,Johnny Gill,49.0,49,49,1168633,1168633.0,1168633,"new jack swing,quiet storm"
1ulVKX61ePVrT81RLFqrOj,1,Musiq Soulchild,Musiq Soulchild,57.0,57,57,1250457,1250457.0,1250457,"neo soul,r&b,quiet storm"
3DlgDXIYtnWtJKiB8bZQMv,2,Saba|Jean Deaux,Saba,50.0,56,44,993138,496569.0,820810,alternative r&b
21iD8UKoYicaMmVISo6Pi4,1,Polo Montañez,Polo Montañez,51.0,51,51,158297,158297.0,158297,"son cubano,merengue,salsa"
48QmG1dfvMuYLxMPt7KSRA,2,Sean Paul|Dua Lipa,Sean Paul,82.5,84,81,52082281,26041140.5,46819814,"dancehall,pop"
0fRsAGSCbEjdSYM1U3NYx2,1,VIC MENSA,VIC MENSA,53.0,53,53,619961,619961.0,619961,
4oU6HYNtuW2DzjgyYrOy8J,1,Angelo De Augustine,Angelo De Augustine,44.0,44,44,86818,86818.0,86818,
23cj0rlc0UtTBaCg60VCkm,1,Ezra Vine,Ezra Vine,34.0,34,34,19434,19434.0,19434,folk pop
6IvoGzMiniDkBc95x1d1iH,2,Maybon|Synne Avtjern,Maybon,10.0,20,0,4433,2216.5,4420,tropical house
7g7U6FdwzwULiuUnZlQ0dV,1,Erkki.R,Erkki.R,6.0,6,6,2291,2291.0,2291,future house
5wwQVa7OHd9zQILs3scfun,2,Almighty Jay|Blac Youngsta,Almighty Jay,45.5,47,44,2296364,1148182.0,1666526,
21OgIYNglfbUMkVXg6mBX3,1,Lil Tecca,Lil Tecca,79.0,79,79,10128411,10128411.0,10128411,"rap,melodic rap"
5TgS4dcUAU8EEb506d8wAT,3,Au/Ra|Alan Walker|Death Stranding: Timefall,Au/Ra,60.333333333333336,77,44,41856214,13952071.333333334,41229040,
3VNIHK4Dnxyf1EY2D1kolb,2,Ms. Lauryn Hill|Mary J. Blige,Ms. Lauryn Hill,70.0,70,70,7825560,3912780.0,4360515,"neo soul,r&b"
3i1vXYRRXvQlluChlosjgr,1,Tom Goss,Tom Goss,11.0,11,11,6806,6806.0,6806,anti-folk
0jhYMcAqY9LkMCAYNXKtNK,1,A$AP Rocky,A$AP Rocky,82.0,82,82,17276225,17276225.0,17276225,rap
5l8oNQsDDPNFUIV5M4lzRJ,1,Foreign Air,Foreign Air,49.0,49,49,137829,137829.0,137829,
4OCvd4ila7Zp0tEsFWs2hP,3,Snakehips|MØ|Ekali,Snakehips,53.666666666666664,68,38,1981146,660382.0,1465477,future bass
6z7LM4N54IRNJfH9n2dmla,3,Winning Team|Revealed Recordings|Mad Ice,Winning Team,21.666666666666668,34,5,55959,18653.0,50915,"future house,bongo flava,progressive house,bass house,big room,edm"
45Ia1U4KtIjAPPU7Wv1Sea,1,Lenny Kravitz,Lenny Kravitz,70.0,70,70,3599184,3599184.0,3599184,
47LFcy7prvEY5D08d26zOo,1,Aya Nakamura,Aya Nakamura,70.0,70,70,5524301,5524301.0,5524301,"french r&b,pop urbaine"
17XGbXoJok4ePlRZM5wWOm,1,Lucho SSJ,Lucho SSJ,58.0,58,58,539306,539306.0,539306,"chilean trap,argentine trap,trap"
7nhWtCc3v6Vem80gYPlppQ,1,Queen,Queen,82.0,82,82,55092607,55092607.0,55092607,"rock,classic rock,glam rock"
0fmsS6mNtTTKjsBTXoh0KN,1,Benjamin Booker,Benjamin Booker,32.0,32,32,105835,105835.0,105835,"blues rock,modern blues"
06ku5BBS2HufqSDVkcSR15,1,Dire Straits,Dire Straits,76.0,76,76,8813979,8813979.0,8813979,classic rock
7cdqv6XfTVx1vhMT8Py3Yg,1,Kevin Ross,Kevin Ross,44.0,44,44,134360,134360.0,134360,neo soul
2BcvvHttiZRvguFM4hR398,1,Cream,Cream,60.0,60,60,2631140,2631140.0,2631140,"acid rock,blues rock,psychedelic rock,classic rock"
0V9B1YARzvYkmnS3U5RuQk,1,P.R.O.,P.R.O.,1.0,1,1,428,428.0,428,afrobeat
67oyFnjJnn78fZP9KjeZx0,1,Supertramp,Supertramp,69.0,69,69,3955932,3955932.0,3955932,"progressive rock,classic rock"
3x5IHbEDkbwIYcge3iWazt,4,Redimi2|Natan El Profeta|Rubinsky Rbk|Philipe,Redimi2,38.25,62,2,3042623,760655.75,2691586,"christian pop,christian hip hop,christian"
3K8tRD2Prik7FXbD8lZ6DC,1,Gentle Bones,Gentle Bones,42.0,42,42,90974,90974.0,90974,
5V5429MhHn9vSOSZzVKlwK,1,James Hersey,James Hersey,47.0,47,47,55732,55732.0,55732,tropical house
0bqbHSWQShDF7sv8DFMcAA,1,Danny Boone,Danny Boone,41.0,41,41,79570,79570.0,79570,country hip hop
3jFTsobEff1Cz8DlIAisYY,1,Ice Cube,Ice Cube,71.0,71,71,11021888,11021888.0,11021888,"hip hop,g-funk,gangster rap,west coast hip hop,old school hip hop"
7aBAo2pO8LvrN8mGba7MvA,1,The White Stripes,The White Stripes,68.0,68,68,3524996,3524996.0,3524996,"blues rock,alternative rock,rock,garage rock"
5Zi5WxBEBRkucpP79iRjGR,1,Shocking Blue,Shocking Blue,51.0,51,51,182429,182429.0,182429,nederpop
6IGTR1a8JdYKWTSOl9rtUx,1,Survivor,Survivor,66.0,66,66,1397058,1397058.0,1397058,
0FGdaZ3XAL4Jw6v1rqUcmk,1,Dusty Buddha Child,Dusty Buddha Child,5.0,5,5,175,175.0,175,deep house
3Wiq7pU64CJDhq7W44TYft,2,Mako|Angel Taylor,Mako,48.5,57,40,135895,67947.5,129765,acoustic pop
7KCDezGaRKzjJtEXoj07CR,1,Grey,Grey,62.0,62,62,152943,152943.0,152943,
5m1NC5p6ZsxgpQU7M1pHmT,2,RedMoon|Meron Ryan,RedMoon,21.5,22,21,6099,3049.5,4489,
1sD32hk8V2vR4ME7M0rPT5,2,Cali Y El Dandee|Rauw Alejandro,Cali Y El Dandee,76.5,88,65,35020799,17510399.5,30934687,"pop urbano,latin,urbano latino,colombian pop,trap latino,reggaeton"
6zXjPUNosoQfTR2t4wgP8s,4,Matheus Queiroz|Junior Lord|Go Dassisti|Gee Rocha,Matheus Queiroz,38.0,63,24,142196,35549.0,110506,"brazilian trap,zouk,brazilian hip hop"
1mQwQm595whVQXCQ9wtzVS,3,Afrodisiaco|La Mosca|Los Ajenos,Afrodisiaco,44.333333333333336,59,30,823495,274498.3333333333,732186,"ska,rock en español,latin rock,murga,mexican ska,argentine rock"
5afHIkEcVhCF1Z1CTqMUXB,2,Felix Jaehn|Jasmine Thompson,Felix Jaehn,66.5,70,63,2181987,1090993.5,1314247,tropical house
78rFhTXf81WtRS7Ubl2f4V,2,Chelsea Cutler|Alexander 23,Chelsea Cutler,56.5,61,52,1248203,624101.5,733540,
31CHJzSweI6r1dk6XrZceK,1,Sam Smith,Sam Smith,80.0,80,80,26222455,26222455.0,26222455,soft pop
7wMq5n8mYSKlQIGECKUgTX,2,The Script|will.i.am,The Script,73.0,74,72,13212366,6606183.0,8792570,
5fwFQ9hooBZoxdboAHo99Y,2,Don Omar|Juan Magán,Don Omar,75.0,82,68,17850998,8925499.0,16180242,"latin,urbano latino,reggaeton"
3tXzOcxvj5XAjwiTiRWUGP,1,Bad Company,Bad Company,58.0,58,58,1357661,1357661.0,1357661,"aor,southern rock,hard rock,classic rock"
4fQMGlCawbTkH9yPPZ49kP,1,Booker T. & the M.G.'s,Booker T. & the M.G.'s,53.0,53,53,338313,338313.0,338313,
2b9lp5A6CqSzwOrBfAFhof,1,Ozzy Osbourne,Ozzy Osbourne,75.0,75,75,7522183,7522183.0,7522183,"metal,glam metal,heavy metal,hard rock"
5uDvSztILYXh5GF7Ku5gag,2,Haydée Milanés|Ibeyi,Haydée Milanés,40.0,46,34,366686,183343.0,344164,"son cubano,latin folk,latin jazz,trova,bolero,nueva trova"
2O9S5fAYQqHUBP4cG7NHst,4,Feenixpawl|Jason Forte|Mary Jane Smith|Michaël Brun,Feenixpawl,33.25,47,19,87947,21986.75,57459,"progressive house,soca,edm"
4kcsjzzTSW263lhs5VOhVa,1,Martin Garrix,Martin Garrix,74.0,74,74,15121639,15121639.0,15121639,"progressive house,electronica,edm"
0kHEr6iF9m7mrkTjv9pbZ6,1,Ghostemane,Ghostemane,65.0,65,65,3696125,3696125.0,3696125,"cloud rap,horrorcore,emo rap,trap metal,rap metal"
28hioqqNRQD0izp6KOXpoH,1,8Ball & MJG,8Ball & MJG,47.0,47,47,376486,376486.0,376486,"crunk,southern hip hop"
7avvBGQq0tH4nY95guF7fP,1,Black Stone Cherry,Black Stone Cherry,51.0,51,51,613627,613627.0,613627,"southern rock,hard rock,post-grunge"
1A3NNF2yrxEU6ZebtDXDH3,1,Viciouz Beatz,Viciouz Beatz,4.0,4,4,491,491.0,491,"freestyle,breakbeat"
5LLRxnEQAbnQNzLK0mAC2R,1,Karyn White,Karyn White,47.0,47,47,513776,513776.0,513776,"new jack swing,quiet storm"
42JPhBkcrAn8wfZn9xdSzO,1,Jobii,Jobii,40.0,40,40,17292,17292.0,17292,"lo-fi beats,lo-fi"
2bPg5VMINVxErc926XcyOu,1,Creedence Clearwater Revival,Creedence Clearwater Revival,77.0,77,77,7916932,7916932.0,7916932,"country rock,southern rock,classic rock"
55UmODEAjd0V5bjmFkhvWM,1,Sum Wave,Sum Wave,48.0,48,48,15078,15078.0,15078,"tropical house,lounge"
5MPxgVGxq79wcoNKtlRaTf,1,Freddie Jackson,Freddie Jackson,48.0,48,48,898790,898790.0,898790,"classic soul,quiet storm"
4qy2jqC6mThGscpYxpNtax,1,Krept & Konan,Krept & Konan,52.0,52,52,495700,495700.0,495700,"uk grime,afroswing,grime"
7wzEks2i4wsVNYKlzIU9LO,3,Jonas Blue|RAYE|Two Can,Jonas Blue,56.0,80,17,6659577,2219859.0,3876215,tropical house
4yorDWFzW0orW36OMr9WSS,1,Angie Stone,Angie Stone,52.0,52,52,711282,711282.0,711282,"neo soul,soul"
3ZN0KYVn1Ibfat7x3lwIAT,1,MC Cabelinho,MC Cabelinho,72.0,72,72,9746172,9746172.0,9746172,"trap,funk consciente,trap funk,brazilian trap,brazilian hip hop"
4PUgCtazseRV9gXm8topvU,1,Janet Jackson,Janet Jackson,65.0,65,65,4091603,4091603.0,4091603,new jack swing
4tYLk5axtAxynbehhU4uJn,1,FANATICS,FANATICS,8.0,8,8,49280,49280.0,49280,
3BzfDBrjyvLLyDnhTynkOM,1,Relax Meditate Sleep,Relax Meditate Sleep,27.0,27,27,3669,3669.0,3669,
3s2C5xTanm4Kk3Ed2Rb2mo,1,chloe moriondo,chloe moriondo,53.0,53,53,704242,704242.0,704242,"indie pop,bedroom pop"
5vqMxpcsEzarRT1RSNM52X,1,The DeLorean Sisters,The DeLorean Sisters,14.0,14,14,1975,1975.0,1975,"bluegrass,newgrass"
5BwMDJ3qtKURnpkBRSoifK,1,Greenskeepers,Greenskeepers,29.0,29,29,13736,13736.0,13736,electro swing
67wABU4SjBlnDHB0KiU3HL,1,Bastille,Bastille,71.0,71,71,5642969,5642969.0,5642969,
5Bge1Dsqjc14hhGguYML5w,1,Declan McKenna,Declan McKenna,61.0,61,61,1081713,1081713.0,1081713,
21Inw73u4UXeKZpdjYNvZz,1,Annika Grace,Annika Grace,0.0,0,0,549,549.0,549,
42YGM6GMUbTeIDu0JXtpry,2,Kiyotaka Sugiyama|S. Kiyotaka & Omega Tribe,Kiyotaka Sugiyama,39.5,45,34,147026,73513.0,82435,"j-pop,kayokyoku,city pop"
3vhCpWDwgkPrmAGyhF9uHk,1,Jota Y Leo,Jota Y Leo,0.0,0,0,390,390.0,390,
1PUwqWUz1Zz345y1s9YRv1,1,Eddie Money,Eddie Money,57.0,57,57,984143,984143.0,984143,"yacht rock,classic rock"
0BVRi6cizWdDrLRmKI0qsw,1,Os Barões Da Pisadinha,Os Barões Da Pisadinha,65.0,65,65,6809723,6809723.0,6809723,"forró,piseiro,sertanejo,arrocha,sertanejo universitário,brega,tecnobrega,agronejo"
0S0vWvyZ6Rc79TXkWxT9QA,1,Lil Peep,Lil Peep,81.0,81,81,15617212,15617212.0,15617212,"cloud rap,emo rap"
0Ao64XWY9rvsx4K0JmJ7Pv,2,Maná|Sebastián Yatra,Maná,54.0,77,31,13516778,6758389.0,13516665,"latin pop,mexican rock,rock en español,latin rock"
766RKRQ1ZJjmdBQ9y54HKj,1,Martin Garrix,Martin Garrix,74.0,74,74,15121639,15121639.0,15121639,"progressive house,electronica,edm"
4bSWx86yHmy6OOMsQPU60F,1,Bruce Springsteen,Bruce Springsteen,75.0,75,75,7281622,7281622.0,7281622,
3VOORXMd8S5qS8ZWN0mZHm,1,Terry Wright,Terry Wright,19.0,19,19,28461,28461.0,28461,"zydeco,footwork,blues,soul blues"
5bU4KX47KqtDKKaLM4QCzh,1,Dope,Dope,53.0,53,53,878163,878163.0,878163,"metal,nu metal,industrial rock,industrial metal"
7nfiM8DuaSJ61KaerHchcA,1,Manfred Mann's Earth Band,Manfred Mann's Earth Band,53.0,53,53,471415,471415.0,471415,"progressive rock,classic rock"
6OpHDI8lRiqHLqmUIYUxVr,1,Fonseca,Fonseca,68.0,68,68,3452127,3452127.0,3452127,"latin pop,colombian pop"
2DCOQsX4W1SfUWsTcVqLgr,1,Genairo Nvilla,Genairo Nvilla,17.0,17,17,2878,2878.0,2878,"tribal house,latin house,moombahton"
3DVlXVkobNsNxXDQ4inYiH,1,Men At Work,Men At Work,67.0,67,67,1564622,1564622.0,1564622,
6wIV0D0hoKdeDBoXtuyXIF,1,Geto Boys,Geto Boys,51.0,51,51,850538,850538.0,850538,"southern hip hop,hardcore hip hop,g-funk,horrorcore,gangster rap,old school hip hop"
3J8dsSohvCX0jgG2TVDN2A,1,Curtis Harding,Curtis Harding,56.0,56,56,251008,251008.0,251008,retro soul
2tpYmda4mM7XFvpbhOfERH,2,Jorja Smith|Stormzy,Jorja Smith,69.0,70,68,6820005,3410002.5,3646153,"uk grime,uk drill,grime"
627xNKrkXJw0L3JKUpJMb1,4,Sick Individuals|Justin Prime|Bymia|CHRNS,Sick Individuals,30.25,50,15,217787,54446.75,197191,"synthpop,big room,progressive house,edm"
0UFDKFqW2oGspYeYqo9wjA,1,Linkin Park,Linkin Park,87.0,87,87,31640594,31640594.0,31640594,"nu metal,rap metal,alternative metal,rock"
3EaMErOuOXE1YZ4xyTW4cp,1,MIKA,MIKA,63.0,63,63,1434859,1434859.0,1434859,
7eue8baVHpPWYisSEcxOv4,1,Kurd Maverick,Kurd Maverick,49.0,49,49,20735,20735.0,20735,"funky house,latin house"
1IcnHHfeAkdc88LybFWwb9,1,El Gran Combo De Puerto Rico,El Gran Combo De Puerto Rico,62.0,62,62,1913393,1913393.0,1913393,"merengue,timba,salsa"
46D8MyZ8htLBj7BjblMyeX,1,KHEA,KHEA,72.0,72,72,6252076,6252076.0,6252076,"trap latino,argentine trap,trap"
0vSiz90JRxvYsbCTx84oVM,1,Lynyrd Skynyrd,Lynyrd Skynyrd,72.0,72,72,5865192,5865192.0,5865192,"rock,southern rock,classic rock"
1eqdujVtIXHzWa9czBc0o0,1,Comethazine,Comethazine,52.0,52,52,2205958,2205958.0,2205958,
0yx5eBLk3AGOH5EruCqLDx,1,Dune,Dune,46.0,46,46,67668,67668.0,67668,"happy hardcore,eurodance,gabber,hardcore techno"
7GLAZesgD4Uo91YpTiDUQ7,2,Jauz|Dubloadz,Jauz,38.5,50,27,466828,233414.0,392918,"future house,electro house,dub,riddim,bass house,bass music,dubstep,deathstep,edm"
4fNHV8GNXvxVL0GJrZDqZa,3,GuiltyBeatz|Falz|Joey B,GuiltyBeatz,44.0,49,39,1545752,515250.6666666667,1340524,"afropop,nigerian drill,alté,azonto,highlife,amapiano,asakaa,afrobeats,afrobeat,afropiano,ghanaian hip hop,hiplife"
1cBNzkPsAdI7XJaKIsjKUk,2,2xxx|Miso,2xxx,32.5,39,26,148351,74175.5,95589,k-rap
17nwt89Pq3pSwJMesCSqsv,2,Robert Falcon|Raven & Kreyn,Robert Falcon,45.0,53,37,57091,28545.5,33856,"future house,big room,hardstyle,bass house"
7f2zGbGUnghatkHLiOSoRf,3,Anti Up|Chris Lake|Chris Lorenzo,Anti Up,55.0,68,39,621194,207064.66666666666,425309,"bassline,g-house,tech house,bass house,house"
5R7fmcilTVIIDfGZwYG1lp,1,El Sawareekh,El Sawareekh,44.0,44,44,248413,248413.0,248413,"egyptian pop,arabic hip hop,mahraganat,egyptian hip hop,egyptian shaabi"
1b3oogM5orKL8ZHrVGybRm,3,Robotaki|Manila Killa|Matthew John Kurz,Robotaki,28.333333333333332,39,10,122439,40813.0,70459,future bass
0LDqMUfNZjXj7qNwWJqX72,1,The New Roses,The New Roses,34.0,34,34,33255,33255.0,33255,hard rock
1qjDzdS3AKkTSCNsEp7mht,2,Lost Kings|Finn Askew,Lost Kings,44.0,49,39,441399,220699.5,392525,
29LHe8kG3PraghUZOZYsw4,2,Sean Paul|Beyoncé,Sean Paul,82.5,84,81,46372896,23186448.0,41110429,dancehall
5b1qkYsulPQxSn2mmBRDbN,2,Funky|Redimi2,Funky,62.0,62,62,3851005,1925502.5,2691586,"christian pop,christian hip hop,christian"
7iTwzSe2fg5xYwCgXXFkEe,1,Surfaces,Surfaces,61.0,61,61,982551,982551.0,982551,
0DHUariIorcAgunTr0GTy2,2,Tropixx|Marcella Precise,Tropixx,7.0,11,3,1867,933.5,1572,tropical house
2JRANskTqp0wzBjxrJd8ek,1,Gloria Estefan,Gloria Estefan,61.0,61,61,868660,868660.0,868660,
29caulxU0jxucdVIyhSJTc,1,Pabllo Vittar,Pabllo Vittar,66.0,66,66,4394760,4394760.0,4394760,"tecnobrega,brazilian pop,funk pop"
38mndEUsA9kxpIAjeVbYfj,1,N.W.A.,N.W.A.,62.0,62,62,6636821,6636821.0,6636821,"hip hop,g-funk,gangster rap,west coast hip hop,rap,old school hip hop"
2donM8sTsqYtRpSAwRdPJQ,1,Bell Biv DeVoe,Bell Biv DeVoe,59.0,59,59,1137200,1137200.0,1137200,new jack swing
3EXNWHiB6W70p1xCooJBnR,1,Scarface,Scarface,54.0,54,54,1001444,1001444.0,1001444,"old school hip hop,g-funk,southern hip hop,gangster rap"
2IkZFbw7m2uh4tqJkuWDJM,1,AK AUSSERKONTROLLE,AK AUSSERKONTROLLE,61.0,61,61,1074450,1074450.0,1074450,german hip hop
6N5iZk1MiuTZXUaGCwYe6u,1,Deonna Martin,Deonna Martin,0.0,0,0,180,180.0,180,"neo soul,gospel r&b"
7ILH9xthuxo4i4bTXpwDcZ,1,Tasha Cobbs Leonard,Tasha Cobbs Leonard,59.0,59,59,1534265,1534265.0,1534265,"gospel,worship"
2NjYeefGWvg8ErbDg1zSnz,1,Yazmin Lacey,Yazmin Lacey,52.0,52,52,135944,135944.0,135944,"neo soul,indie soul,alternative r&b"
7j984GrN3brJOMNzXmffg7,1,joeshort,joeshort,17.0,17,17,2390,2390.0,2390,"lo-fi hip hop,lo-fi beats,lo-fi"
6rimoR5kuMbnJBYQZyoEeY,1,Mike Hawkins,Mike Hawkins,24.0,24,24,10475,10475.0,10475,"big room,electro house"
67awxiNHNyjMXhVgsHuIrs,2,DJ Snake|Lil Jon,DJ Snake,74.5,77,72,10945877,5472938.5,9262476,crunk
1j8pd7HrxRQRohDwfVO0L8,1,BANKS,BANKS,55.0,55,55,1078729,1078729.0,1078729,
2btv6lUxX646loJFglJXRw,1,Nell Widmer,Nell Widmer,22.0,22,22,2914,2914.0,2914,"french pop,french indie pop"
6gtNiLJNLBcV0P6Juenstp,1,Frank Ocean,Frank Ocean,83.0,83,83,20183227,20183227.0,20183227,
53CNDHcrOI23OATSulqwJz,2,Covenants|Gia,Covenants,10.0,19,1,938,469.0,926,
6QNkLUwipUu4QMGyCeJQd0,1,Róisín Murphy,Róisín Murphy,53.0,53,53,402295,402295.0,402295,"electropop,art pop"
4kbaxfwAF2FaquuDiWSkDT,2,Zeds Dead|Urbandawn,Zeds Dead,48.0,58,38,687271,343635.5,660514,"dubstep,drum and bass,liquid funk,edm"
1xvXZfgG3S62hoXJAoCha4,2,Kelis|Raphael Saadiq,Kelis,57.5,65,50,1290813,645406.5,710940,"neo soul,soul,retro soul"
3OeUlriM0EZHdWleJtjoVr,1,George Harrison,George Harrison,66.0,66,66,3063901,3063901.0,3063901,
7obSMoAYdFApm6TDwOM2PZ,1,William Vivanco,William Vivanco,15.0,15,15,7656,7656.0,7656,"son cubano,latin folk,timba,trova,nueva trova"
1uwTmwkjv7wFImfzegvdI6,1,Puddle Of Mudd,Puddle Of Mudd,63.0,63,63,2308523,2308523.0,2308523,post-grunge
4VHvZjaD1sdWA7vC4Dm2Au,1,The Doors,The Doors,70.0,70,70,8833118,8833118.0,8833118,"acid rock,psychedelic rock,classic rock"
47R9wmldBrYFtkNRjVSPZq,1,The Clientele,The Clientele,39.0,39,39,71340,71340.0,71340,dream pop
3j6UBmJfSgecyUA2yXQF4M,1,Mating Ritual,Mating Ritual,34.0,34,34,34679,34679.0,34679,
4pn0G7yHNfTgRYRWca8gYA,3,Pitbull|Jennifer Lopez|Claudia Leitte,Pitbull,72.0,83,59,26645979,8881993.0,13693496,"axé,brazilian pop"
22jnEneSABg4vRCR1vow7F,1,Daniel Caesar,Daniel Caesar,83.0,83,83,10965515,10965515.0,10965515,
4ziiAuFyXiY1HNSLGM1xv8,2,Becky G|Myke Towers,Becky G,79.5,85,74,38399662,19199831.0,21792000,"trap latino,latin,urbano latino,reggaeton"
2ZL0cFicHe5xM38lqxXFps,1,Mija,Mija,33.0,33,33,68586,68586.0,68586,
0qi4b1l0eT3jpzeNHeFXDT,1,Depeche Mode,Depeche Mode,73.0,73,73,7349958,7349958.0,7349958,"synthpop,darkwave,new wave"
525z8O4TTjzSn6gfLItXtd,1,Branches,Branches,30.0,30,30,23571,23571.0,23571,"christian folk,bluegrass"
5x53pbGk6sbl1BGom19QQ5,1,Tom Petty and the Heartbreakers,Tom Petty and the Heartbreakers,67.0,67,67,3089968,3089968.0,3089968,classic rock
6mhiCvUbK5Jq2Ho05kgaa5,1,VFM Style,VFM Style,30.0,30,30,15450,15450.0,15450,
2odG3qNFQ2qzMQL3pXdK5h,1,Ricardo Arjona,Ricardo Arjona,74.0,74,74,14540732,14540732.0,14540732,latin pop
7aATFcH1ZVz8bMdosllVSv,1,Jesse Rose,Jesse Rose,30.0,30,30,9799,9799.0,9799,"electro swing,swing music"
24SxcZVgyzTkpJuV9m9gEr,2,Lil Wayne|Hot Boys,Lil Wayne,61.0,85,37,18043245,9021622.5,17861627,"rap,hip hop,southern hip hop,new orleans bounce"
3h3WmEpqqgfk7YKaiLvSBR,1,Freestylers,Freestylers,42.0,42,42,78071,78071.0,78071,"dubstep,breakbeat,big beat"
4BqQrDNmfGfujQ4wPRb5tS,1,Verses,Verses,34.0,34,34,11925,11925.0,11925,"cedm,pop worship,christian pop,christian"
1mCbwXkHJ3baG5VR9cY4TP,1,Alesso,Alesso,71.0,71,71,4031215,4031215.0,4031215,edm
7Feaw9WAEREY0DUOSXJLOM,3,Martin Garrix|Macklemore|Fall Out Boy,Martin Garrix,75.0,77,74,29338321,9779440.333333334,15121639,"electronica,progressive house,emo,edm,pop punk"
07CyrZF9eVd02zzIse7tZA,1,The Cure,The Cure,74.0,74,74,6630298,6630298.0,6630298,"gothic rock,darkwave,post-punk,new wave"
601KiLiZtBJRTXBrTjeieP,1,Mac DeMarco,Mac DeMarco,79.0,79,79,7953044,7953044.0,7953044,"lo-fi indie,indie"
5vDybLvL75lAj2JGh9jS18,1,Carly Simon,Carly Simon,61.0,61,61,1285443,1285443.0,1285443,
2AK6cgxQCh2Dyl7WzayO4K,2,King Topher|Trm,King Topher,23.0,33,13,22906,11453.0,22681,"future house,tropical house"
4hNpem2dzBgLGIaTydy0IE,2,Hi Profile|Addie Nicole,Hi Profile,24.5,33,16,58093,29046.5,57518,"psytrance,progressive trance,trance"
2cElznINAHvKeHzv97ZuAV,1,La Lá,La Lá,43.0,43,43,67753,67753.0,67753,"latin folklore,latin folk,latin indie"
1aC1IBAETh2XYGOE8kCC6t,1,3 Doors Down,3 Doors Down,71.0,71,71,4895154,4895154.0,4895154,post-grunge
5tUXQvc0yMQD42799A1mec,1,Raheem DeVaughn,Raheem DeVaughn,44.0,44,44,543150,543150.0,543150,"neo soul,quiet storm"
4zvHZWOGyL7WcmqHOgtGCW,1,boy pablo,boy pablo,54.0,54,54,1265364,1265364.0,1265364,bedroom pop
4KbNHYFNcJhv6tgavWf2Jc,1,Shai,Shai,47.0,47,47,826552,826552.0,826552,"new jack swing,r&b,quiet storm"
0puyikpyVwe8TTv2tvMHeq,1,Cosmo Pyke,Cosmo Pyke,39.0,39,39,292409,292409.0,292409,bedroom pop
72xXeUmBQDakumKfsTn3io,1,Dr. Dre,Dr. Dre,77.0,77,77,15029716,15029716.0,15029716,"hip hop,g-funk,gangster rap,west coast hip hop,rap,old school hip hop"
39OPZvxdhToddt29z55Ukv,1,Manfred Mann's Earth Band,Manfred Mann's Earth Band,53.0,53,53,471415,471415.0,471415,"progressive rock,classic rock"
1jwFU6N6giBRr2NON3fGiM,1,The Five Satins,The Five Satins,40.0,40,40,72703,72703.0,72703,doo-wop
3aZ3etcvQTzgRn2X4WZlzX,1,Steve Perry,Steve Perry,53.0,53,53,712986,712986.0,712986,"aor,yacht rock"
22SXyL6pUjwIvGWvgGjLov,2,The Weeknd|Martin Garrix,The Weeknd,83.5,93,74,127526600,63763300.0,112404961,"progressive house,electronica,edm"
6YuFrGKapNrKSDVnBmcBj3,2,BUNT.|Emma Carn,BUNT.,49.5,69,30,291728,145864.0,290662,stutter house
0jgVkOMLMRZTgx06ddo4DQ,1,Nancy Wilson,Nancy Wilson,49.0,49,49,238175,238175.0,238175,"jazz,vocal jazz"
6Yy9Kw5fmv5mrniagxVagb,1,Orrin,Orrin,17.0,17,17,11561,11561.0,11561,
4Rjk3niw3vm3Jl0Num2DDk,2,Juanes|Kali Uchis,Juanes,78.0,83,73,14961752,7480876.0,9427248,"latin pop,rock en español,colombian pop"
2ENr1hGfAEGoPpWYxAYgRi,1,Allman Brothers Band,Allman Brothers Band,60.0,60,60,1810873,1810873.0,1810873,"country rock,blues rock,southern rock,jam band,classic rock"
1s2B5cndbqK8rPJEIcKJRQ,2,Ozuna|Manuel Turizo,Ozuna,83.0,85,81,54958717,27479358.5,39298742,"pop urbano,latin,urbano latino,colombian pop,trap latino,reggaeton"
3aLWuWKHaTV4Ok7LKvXRYn,2,Cheat Codes|Dante Klein,Cheat Codes,51.5,62,41,2136641,1068320.5,2102004,
454ZIylnCq09ONjQE4EJ6a,2,Kaskade|Rebecca & Fiona,Kaskade,48.0,62,34,1109295,554647.5,996055,edm
